Platform,Year,Genre,Publisher,Global Sales
7,17,2,1,High
16,6,11,33,High
1,18,2,1,High
15,11,2,5,High
12,26,3,14,High
2,17,9,7,High
16,6,4,36,High
1,18,4,3,High
4,20,9,62,High
8,26,11,10,High
8,23,1,1,High
23,10,10,9,High
3,23,1,2,High
22,9,11,86,High
14,25,8,2,High
13,24,1,15,High
14,27,3,151,High
8,21,5,151,High
1,19,9,1,High
7,18,2,1,High
4,20,1,16,High
2,21,7,2,High
2,19,2,12,High
11,16,5,1,High
16,6,2,151,High
1,20,10,3,High
18,8,6,151,High
5,22,1,4,High
1,13,2,5,High
14,28,1,11,High
16,6,10,126,High
16,5,10,3,High
1,14,6,92,High
1,15,2,56,High
1,17,1,23,High
1,17,5,18,High
2,22,10,3,High
7,18,4,14,High
7,20,2,1,High
5,25,1,26,High
5,25,2,1,High
7,20,8,8,High
1,13,9,13,High
1,17,1,6,High
5,22,1,2,High
5,21,10,51,High
6,9,9,2,High
3,25,5,22,High
10,14,1,7,High
1,13,4,8,High
4,21,3,4,High
6,9,1,3,High
2,20,7,15,High
4,21,2,10,High
19,24,1,4,High
16,9,8,7,High
6,9,2,149,High
1,12,2,8,High
9,17,1,10,High
21,5,1,115,High
15,9,1,5,High
15,9,12,7,High
15,12,1,6,High
13,25,10,138,High
4,20,2,93,High
6,13,7,2,High
3,21,3,2,High
10,13,2,2,High
4,20,2,35,High
9,16,9,20,High
8,26,1,15,High
10,14,9,151,High
16,6,4,151,High
19,25,5,2,High
6,11,7,151,High
4,23,2,10,High
4,21,10,4,High
5,23,3,20,High
9,15,2,9,High
2,19,7,141,High
1,17,10,12,High
5,27,3,4,High
2,19,11,6,High
1,16,2,27,High
1,16,2,9,High
3,22,1,11,High
3,24,5,2,High
7,24,11,3,High
4,23,10,6,High
1,15,8,10,High
1,15,4,8,High
6,12,9,5,High
3,20,6,9,High
4,21,3,63,High
10,13,11,33,High
4,19,1,27,High
8,25,11,6,High
3,25,5,151,High
4,23,3,59,High
6,7,10,151,High
20,1,1,137,High
4,22,9,5,High
9,14,1,1,High
5,22,10,1,High
7,23,4,3,High
6,10,7,21,High
16,6,8,5,High
3,20,3,1,High
2,22,8,11,High
1,13,7,18,High
7,21,1,1,High
1,21,2,10,High
7,21,2,9,High
23,11,2,9,High
2,20,6,10,High
6,9,7,61,High
9,13,8,55,High
2,21,6,4,Average
7,19,5,8,Average
6,10,1,8,Average
4,18,9,7,Average
10,17,2,12,Average
17,28,4,3,Average
1,17,2,27,Average
11,17,6,6,Average
1,18,4,5,Average
22,8,12,7,Average
3,25,1,11,Average
4,19,11,7,Average
1,16,2,52,Average
4,22,3,6,Average
12,25,1,3,Average
3,22,2,9,Average
1,15,3,32,Average
3,21,1,17,Average
5,24,10,3,Average
1,15,1,4,Average
10,14,1,2,Average
9,15,2,27,Average
5,21,5,15,Average
1,18,2,5,Average
12,26,4,7,Average
19,28,5,7,Average
16,7,1,151,Average
2,21,1,17,Average
16,5,7,7,Average
1,13,10,37,Average
1,15,7,6,Average
6,12,4,36,Average
10,15,1,6,Average
2,23,10,3,Average
3,23,10,3,Average
4,22,3,5,Average
2,20,9,1,Average
4,21,6,16,Average
4,25,11,2,Average
2,19,8,11,Average
15,12,2,5,Average
3,25,5,96,Average
3,22,2,4,Average
4,23,1,1,Average
5,22,11,14,Average
1,15,1,11,Average
11,18,7,1,Average
10,15,1,6,Average
2,17,1,6,Average
1,16,8,6,Average
6,12,1,6,Average
9,15,3,20,Average
5,23,10,6,Average
3,22,5,8,Average
1,19,2,10,Average
1,21,3,2,Average
1,14,10,140,Average
5,20,7,11,Average
7,22,11,5,Average
3,20,5,2,Average
1,17,5,4,Average
6,13,4,3,Average
1,20,8,148,Average
1,14,2,21,Average
1,15,3,5,Average
11,16,2,1,Average
2,20,3,130,Average
1,15,5,23,Average
14,27,9,98,Average
1,12,2,5,Average
6,10,7,122,Average
1,12,4,4,Average
5,19,1,1,Average
6,11,4,45,Average
18,8,10,11,Average
1,14,8,6,Average
2,22,6,16,Average
7,18,2,8,Average
3,24,7,24,Average
11,18,8,2,Average
7,23,10,3,Average
14,27,3,4,Average
1,17,6,52,Average
2,19,1,16,Average
5,20,2,1,Average
6,10,12,8,Average
2,21,9,4,Average
10,17,3,27,Average
7,23,11,3,Average
7,23,1,16,Average
10,14,8,6,Average
1,20,3,16,Average
1,18,1,13,Average
23,11,10,3,Average
6,11,7,61,Average
2,19,4,7,Average
3,19,1,6,Average
10,16,8,7,Average
17,26,1,2,Average
2,19,1,6,Average
5,18,5,23,Average
5,18,1,20,Average
20,1,1,2,Average
10,14,1,12,Average
1,15,9,13,Average
2,22,1,9,Average
4,22,1,96,Average
1,16,6,16,Average
18,7,5,9,Average
5,23,1,1,Average
1,21,7,8,Average
10,16,8,6,Average
2,22,4,36,Average
6,9,10,37,Average
1,12,12,21,Average
9,16,5,17,Average
1,13,9,17,Average
20,1,1,151,Average
20,1,1,2,Average
5,28,1,15,Average
5,17,1,20,Average
4,23,1,3,Average
11,17,10,6,Average
3,21,1,13,Average
9,16,9,1,Average
20,1,1,151,Average
4,23,1,4,Average
4,19,1,2,Average
3,24,1,5,Average
18,7,10,37,Average
15,10,7,46,Average
20,1,1,151,Average
3,21,1,1,Average
12,23,11,4,Average
6,10,3,86,Average
4,20,7,6,Average
20,1,5,151,Average
7,19,2,9,Average
1,16,6,23,Average
3,23,1,1,Average
9,18,2,1,Average
2,19,3,32,Average
6,9,5,8,Average
2,21,12,124,Average
2,20,3,19,Average
17,26,8,4,Average
2,19,12,22,Average
7,20,4,14,Average
2,20,9,130,Average
6,10,1,8,Average
5,23,2,151,Average
9,14,7,18,Average
12,25,11,2,Average
2,20,9,4,Average
3,20,2,1,Average
17,25,9,20,Average
10,17,7,16,Average
8,23,9,1,Average
11,15,1,5,Average
2,21,9,17,Average
1,21,3,16,Average
3,22,3,8,Average
14,28,4,36,Average
3,19,3,8,Average
5,19,1,16,Average
13,24,7,8,Average
1,20,1,3,Average
2,23,1,3,Average
6,8,1,1,Average
1,13,7,12,Average
2,18,6,6,Average
5,27,5,1,Average
9,17,5,151,Average
2,21,1,30,Average
1,17,3,84,Average
3,23,1,150,Average
3,23,5,24,Average
5,21,1,20,Average
9,18,5,4,Average
2,21,1,2,Average
5,20,5,29,Average
6,8,7,79,Average
4,23,4,7,Average
3,24,1,9,Average
5,23,10,31,Average
1,15,6,4,Average
10,15,8,6,Average
6,10,12,8,Average
4,22,3,26,Average
2,19,4,3,Average
7,18,10,11,Average
7,18,4,4,Average
5,21,2,9,Average
6,10,1,17,Average
7,21,4,3,Average
4,23,3,2,Average
4,22,1,9,Average
7,16,3,8,Average
3,24,5,10,Average
3,21,3,8,Average
4,21,4,2,Average
13,23,10,11,Average
11,15,10,6,Average
2,19,12,7,Average
11,17,9,1,Average
9,15,1,81,Average
5,19,1,4,Average
4,21,5,93,Average
4,22,3,22,Average
1,13,8,8,Average
9,15,5,17,Average
5,22,4,9,Average
4,20,9,4,Average
1,14,1,8,Average
9,13,7,1,Average
7,18,4,8,Average
3,21,2,1,Average
6,11,9,5,Average
14,27,10,13,Average
11,16,8,6,Average
3,23,2,19,Average
8,24,1,1,Average
1,14,2,2,Average
10,17,1,2,Average
19,26,1,9,Average
1,14,10,21,Average
6,11,2,3,Average
13,23,8,8,Average
5,24,1,5,Average
22,2,2,3,Average
16,6,2,32,Average
4,21,1,30,Average
7,18,3,11,Average
2,20,2,1,Average
1,21,2,8,Average
14,28,4,14,Average
1,13,2,8,Average
10,16,8,7,Average
3,26,10,3,Average
1,21,1,15,Average
9,18,10,1,Average
10,13,7,6,Average
1,15,1,11,Average
3,20,2,1,Average
15,10,1,56,Average
7,23,3,9,Average
5,21,11,17,Average
6,10,8,2,Average
1,18,4,13,Average
3,22,2,2,Average
5,22,2,32,Average
1,14,6,11,Average
16,3,2,33,Average
2,20,6,146,Average
3,23,1,16,Average
11,17,5,2,Average
4,18,1,5,Average
7,19,11,6,Average
5,25,7,24,Average
1,15,4,13,Average
1,17,10,39,Average
4,19,2,1,Average
7,21,7,8,Average
3,21,7,4,Average
11,18,8,6,Average
2,21,9,54,Average
7,20,2,8,Average
5,23,3,4,Average
6,6,5,5,Average
10,15,8,16,Average
23,13,6,9,Average
2,23,1,75,Average
6,12,2,8,Average
10,15,3,6,Average
3,25,11,2,Average
11,17,10,94,Average
16,3,11,3,Average
4,22,8,22,Average
5,20,1,9,Average
2,22,1,1,Average
11,17,2,1,Average
2,19,3,99,Average
5,23,3,10,Average
5,19,4,12,Average
6,9,3,108,Average
2,19,2,1,Average
6,8,2,1,Average
3,22,1,3,Average
3,19,4,8,Average
12,27,10,3,Average
1,19,1,13,Average
17,26,5,19,Average
11,18,1,6,Average
3,23,1,11,Average
20,1,1,151,Average
2,22,4,36,Average
13,24,1,15,Average
11,17,2,1,Average
4,20,3,5,Average
20,1,1,151,Average
19,25,1,15,Average
2,21,9,19,Average
10,17,12,7,Average
4,18,10,9,Average
6,7,10,94,Average
9,18,2,10,Average
1,16,3,118,Average
13,26,1,8,Average
8,23,5,1,Average
3,22,3,5,Average
5,21,1,24,Average
7,21,2,10,Average
3,26,10,3,Average
8,20,4,12,Average
10,16,1,5,Average
1,16,1,6,Average
7,24,10,3,Average
8,25,1,15,Average
1,15,5,23,Average
6,11,2,1,Average
3,27,1,11,Average
5,18,7,12,Average
3,20,1,9,Average
13,24,2,1,Average
2,20,1,6,Average
5,21,2,1,Average
5,24,10,120,Average
2,23,4,116,Average
15,10,2,21,Average
2,20,3,32,Average
17,28,1,15,Average
7,21,10,3,Average
1,13,7,8,Average
5,19,12,3,Average
6,9,12,21,Average
9,17,2,1,Average
3,21,1,24,Average
6,14,4,65,Average
7,22,5,1,Average
2,22,8,22,Average
4,20,7,27,Average
8,21,1,17,Average
5,19,1,23,Average
5,20,8,23,Average
5,18,5,10,Average
4,21,3,10,Average
6,8,1,1,Average
6,9,2,8,Average
14,26,1,14,Average
5,17,2,2,Average
6,11,9,4,Average
5,26,5,19,Average
1,15,10,12,Average
8,22,11,4,Average
1,20,1,10,Average
14,28,1,4,Average
2,21,2,6,Average
5,23,3,60,Average
1,17,5,4,Average
5,19,9,5,Average
4,21,9,1,Average
11,15,1,4,Average
1,12,9,8,Average
15,9,2,5,Average
6,12,8,4,Average
22,7,12,7,Average
14,28,7,24,Average
10,13,1,30,Average
6,12,2,1,Average
2,23,3,151,Average
6,9,7,8,Average
4,19,2,12,Average
1,15,8,5,Average
6,7,3,1,Average
7,20,2,4,Average
1,16,3,5,Average
4,20,2,4,Average
1,13,9,86,Average
18,7,10,37,Average
6,11,2,5,Average
1,14,10,4,Average
7,17,10,1,Average
10,17,8,6,Average
21,3,12,151,Average
5,21,1,1,Average
1,15,2,2,Average
1,21,3,50,Average
2,21,12,117,Average
10,14,6,58,Average
20,1,1,151,Average
6,9,6,21,Average
2,20,2,109,Average
14,28,8,1,Average
7,19,1,10,Average
9,14,2,9,Average
4,20,4,17,Average
4,22,11,14,Average
16,5,4,32,Average
1,15,10,3,Average
10,14,3,12,Average
6,9,9,126,Average
6,9,11,33,Average
16,6,4,43,Average
9,15,2,20,Average
10,13,2,1,Average
1,20,2,1,Average
5,19,5,24,Average
2,21,9,1,Average
9,16,11,26,Average
1,13,7,151,Average
5,22,2,2,Average
16,8,3,32,Average
6,13,1,6,Average
1,12,11,13,Average
7,19,1,2,Average
5,23,6,26,Average
5,22,10,51,Average
1,14,6,8,Average
1,21,3,2,Average
7,19,7,8,Average
2,20,3,5,Average
17,27,3,4,Average
4,20,1,11,Average
1,16,1,13,Average
9,14,6,20,Average
6,10,8,115,Average
3,28,1,15,Average
23,11,2,9,Average
8,23,4,20,Average
17,27,10,3,Average
8,23,4,4,Average
5,21,7,24,Average
4,22,2,3,Average
6,9,11,1,Average
7,23,4,11,Average
9,15,7,23,Average
4,22,3,15,Average
6,7,2,8,Average
4,19,3,5,Average
2,22,1,16,Average
1,19,2,5,Average
2,19,5,5,Average
10,15,2,1,Average
3,26,5,19,Average
16,7,8,5,Average
12,23,12,14,Average
22,11,1,7,Average
7,20,2,5,Average
6,10,3,151,Average
4,20,1,9,Average
5,20,3,12,Average
9,14,2,20,Average
1,17,2,1,Average
2,19,6,2,Average
2,17,1,4,Average
12,27,3,9,Average
12,26,11,3,Average
2,22,8,2,Average
3,19,2,8,Average
14,28,5,26,Average
1,15,3,8,Average
6,8,6,40,Average
9,16,11,5,Average
9,17,1,12,Average
9,17,1,18,Average
2,18,1,18,Average
6,9,5,43,Average
6,10,3,8,Average
2,21,12,88,Average
17,26,1,26,Average
5,22,1,11,Average
5,24,2,5,Average
1,15,9,151,Average
1,21,11,3,Average
2,19,1,151,Average
18,7,5,9,Average
6,13,1,10,Average
9,17,5,4,Average
10,17,1,6,Average
6,11,11,33,Average
7,17,8,11,Average
4,21,2,67,Average
7,22,4,14,Average
15,9,2,5,Average
15,10,8,5,Average
15,11,7,1,Average
15,10,7,2,Average
15,11,2,10,Average
15,13,9,7,Average
8,27,9,9,Average
2,18,10,3,Average
5,22,1,16,Average
17,27,1,16,Average
12,26,1,3,Average
4,20,3,60,Average
4,22,1,1,Average
1,19,2,5,Average
4,20,3,2,Average
4,20,9,31,Average
2,22,11,5,Average
10,14,1,4,Average
4,21,11,31,Average
20,1,1,151,Average
1,17,3,8,Average
2,17,8,2,Average
5,17,2,1,Average
1,20,2,4,Average
18,9,4,36,Average
3,20,2,35,Average
4,22,2,2,Average
5,18,11,1,Average
6,10,7,40,Average
9,16,3,18,Average
6,9,9,43,Average
2,18,12,4,Average
8,24,4,1,Average
11,14,7,1,Average
7,24,11,3,Average
3,24,1,8,Average
2,22,12,15,Average
6,10,2,8,Average
1,14,7,29,Average
7,19,2,1,Average
3,23,10,31,Average
1,13,2,8,Average
6,10,3,21,Average
1,13,3,151,Average
16,5,8,5,Average
20,1,1,137,Average
1,14,1,2,Average
6,11,8,46,Average
13,25,4,28,Average
7,22,4,42,Average
4,21,2,4,Average
2,21,3,151,Average
17,25,8,2,Average
6,11,3,2,Average
3,21,1,2,Average
7,22,1,5,Average
9,14,10,81,Average
6,12,12,44,Average
10,13,12,7,Average
6,12,8,8,Average
1,14,1,8,Average
16,8,4,86,Average
16,6,10,3,Average
1,12,4,2,Average
12,25,6,15,Average
2,21,9,4,Average
5,21,4,33,Average
10,17,1,2,Average
2,18,1,6,Average
9,15,7,20,Average
10,14,7,55,Average
3,26,1,3,Average
5,26,5,9,Average
22,7,3,7,Average
18,8,5,9,Average
6,10,10,43,Average
7,17,3,9,Average
4,23,3,5,Average
10,15,8,81,Average
6,12,1,56,Average
3,24,11,3,Average
3,19,5,18,Average
4,19,9,7,Average
7,18,12,16,Average
19,26,1,7,Average
8,18,9,26,Average
6,7,8,8,Average
1,17,3,5,Average
2,22,1,15,Average
11,14,7,21,Average
10,17,8,16,Average
1,15,1,11,Average
5,23,10,4,Average
5,23,7,2,Average
2,21,12,9,Average
4,22,8,2,Average
10,17,6,52,Average
1,17,6,8,Average
18,7,4,9,Average
10,18,3,7,Average
2,19,11,33,Average
6,9,7,8,Average
7,22,11,8,Average
1,18,6,8,Average
7,19,8,2,Average
21,2,2,3,Average
2,23,3,2,Average
2,20,11,6,Average
2,19,1,15,Average
1,19,11,33,Average
3,25,4,14,Average
18,6,2,9,Average
8,16,9,1,Average
12,23,1,4,Average
14,27,1,11,Average
2,21,6,16,Average
5,19,1,13,Average
4,20,7,17,Average
14,26,1,13,Average
13,26,1,13,Average
4,22,1,11,Average
1,14,11,13,Average
2,20,4,7,Average
16,6,4,32,Average
14,27,9,71,Average
1,13,2,76,Average
2,20,4,7,Average
15,11,7,10,Average
15,11,5,2,Average
2,18,3,53,Average
10,15,7,6,Average
2,21,9,1,Average
5,19,1,1,Average
14,27,1,2,Average
6,9,9,3,Average
12,23,1,3,Average
1,12,8,4,Average
10,15,1,12,Average
16,9,12,32,Average
5,18,1,20,Average
7,23,4,36,Average
6,12,1,56,Average
8,17,7,1,Average
1,15,10,6,Average
1,12,4,4,Average
18,8,11,9,Average
2,19,9,4,Average
5,23,3,4,Average
12,24,4,36,Average
16,7,2,13,Average
6,8,10,37,Average
5,19,1,2,Average
8,26,2,1,Average
5,20,9,5,Average
4,24,3,59,Average
1,16,10,21,Average
7,18,3,11,Average
4,21,2,93,Average
2,23,5,2,Average
8,15,9,1,Average
16,7,4,32,Average
13,26,4,3,Average
14,28,4,14,Average
3,23,5,4,Average
1,17,11,6,Average
2,21,3,30,Average
4,22,3,3,Average
5,24,5,2,Average
1,18,9,1,Average
13,28,4,14,Average
2,19,1,16,Average
10,15,2,5,Average
2,18,8,11,Average
2,17,9,42,Average
2,19,2,5,Average
3,21,5,15,Average
10,16,1,6,Average
10,14,8,6,Average
3,21,7,2,Average
6,9,9,1,Average
5,21,3,2,Average
5,19,4,14,Average
22,11,9,151,Average
11,16,1,2,Average
3,24,10,13,Average
1,16,2,18,Average
9,15,1,5,Average
2,17,6,7,Average
5,20,2,1,Average
2,19,12,75,Average
4,22,1,15,Average
4,18,10,12,Average
9,15,2,151,Average
5,26,1,14,Average
11,14,8,6,Average
4,23,3,4,Average
20,1,2,12,Average
2,28,9,4,Average
1,14,4,4,Average
7,18,5,8,Average
3,22,5,14,Average
2,18,8,15,Average
5,21,1,17,Average
5,22,4,14,Average
4,21,2,10,Average
7,17,4,2,Average
2,22,3,105,Average
5,21,5,12,Average
10,15,7,1,Average
10,14,2,5,Average
3,19,1,1,Average
13,26,1,8,Average
18,7,4,9,Average
19,25,1,4,Average
4,19,2,5,Average
9,14,2,55,Average
3,26,1,2,Average
3,21,1,13,Average
6,11,2,5,Average
1,14,6,19,Average
5,21,1,6,Average
7,22,6,9,Average
4,19,1,4,Average
4,21,1,3,Average
1,21,1,22,Average
3,22,6,3,Average
11,17,2,1,Average
1,12,5,76,Average
4,19,2,7,Average
7,20,7,44,Average
6,10,11,37,Average
6,12,2,5,Average
3,25,5,10,Average
5,17,2,1,Average
4,21,3,2,Average
18,8,2,9,Average
2,21,4,36,Average
6,12,3,106,Average
6,9,11,3,Average
1,20,8,8,Average
4,22,8,22,Average
1,18,4,13,Average
16,6,3,65,Average
5,22,3,5,Average
4,23,1,1,Average
11,14,10,3,Average
3,24,1,8,Average
20,1,1,2,Average
2,21,9,4,Average
9,17,5,18,Average
4,23,3,4,Average
4,22,3,16,Average
7,22,9,3,Average
10,15,9,151,Average
3,23,1,8,Average
5,25,11,2,Average
1,16,8,11,Average
4,21,6,4,Average
1,17,7,10,Average
13,24,1,151,Average
12,24,1,1,Average
1,13,2,5,Average
15,10,7,21,Average
15,10,7,87,Average
15,11,10,95,Average
15,11,7,21,Average
15,11,12,7,Average
15,11,2,7,Average
15,11,7,1,Average
15,9,10,18,Average
3,19,1,13,Average
8,23,5,151,Average
2,22,12,75,Average
10,15,3,12,Average
1,21,10,6,Average
5,20,5,24,Average
1,17,9,24,Average
4,21,1,11,Average
11,16,4,1,Average
12,25,1,16,Average
5,24,4,20,Average
12,26,1,9,Average
4,24,3,7,Average
9,19,2,1,Average
6,8,3,108,Average
9,15,4,4,Average
5,23,5,24,Average
3,27,1,3,Average
9,17,1,6,Average
6,8,2,8,Average
5,23,1,2,Average
16,3,4,151,Average
5,25,7,24,Average
4,20,9,48,Average
4,19,12,22,Average
1,14,3,55,Average
23,14,6,9,Average
1,17,4,9,Average
1,14,11,13,Average
2,16,9,1,Average
5,25,4,14,Average
2,16,12,9,Average
3,21,3,1,Average
2,20,12,11,Average
12,24,7,9,Average
4,19,1,2,Average
6,12,2,76,Average
4,20,9,26,Average
12,25,3,3,Average
8,26,5,10,Average
1,19,2,4,Average
3,25,10,73,Average
6,12,7,40,Average
1,16,4,14,Average
6,8,3,8,Average
1,15,8,4,Average
2,20,6,5,Average
1,16,5,18,Average
4,22,12,88,Average
6,11,8,8,Average
5,21,1,5,Average
2,23,9,2,Average
1,18,4,14,Average
6,11,9,5,Average
5,19,7,1,Average
8,28,4,2,Average
16,4,11,13,Average
2,20,2,5,Average
3,23,1,39,Average
3,24,1,2,Average
11,16,8,23,Average
7,20,1,13,Average
2,19,12,6,Average
9,15,2,20,Average
6,8,2,1,Average
2,20,1,6,Average
2,23,3,7,Average
2,22,1,2,Average
10,13,8,64,Average
10,15,4,7,Average
3,19,1,9,Average
5,24,7,24,Average
2,20,2,6,Average
5,23,2,19,Average
4,21,1,2,Average
1,15,7,4,Average
1,20,3,8,Average
5,21,5,31,Average
6,9,7,151,Average
3,24,2,8,Average
10,15,2,2,Average
10,17,1,12,Average
2,19,6,62,Average
16,7,10,126,Average
2,19,9,6,Average
16,6,2,5,Average
17,26,1,5,Average
6,12,8,4,Average
9,17,1,10,Average
5,22,3,1,Average
1,13,4,18,Average
4,22,2,10,Average
14,28,10,3,Average
9,14,2,2,Average
10,18,4,5,Average
10,13,1,2,Average
1,15,7,3,Average
3,22,2,2,Average
1,15,2,3,Average
11,15,7,21,Average
23,11,4,3,Average
10,17,1,2,Average
3,20,1,8,Average
14,28,2,5,Average
5,18,9,9,Average
9,17,10,1,Average
18,7,10,91,Average
7,18,6,16,Average
2,21,1,4,Average
10,16,9,30,Average
4,18,6,6,Average
10,18,4,7,Average
20,1,1,151,Average
1,16,1,11,Average
15,11,2,1,Average
2,22,1,5,Average
19,25,7,1,Average
6,14,1,151,Average
3,22,5,3,Average
1,15,1,1,Average
9,15,10,20,Average
22,3,8,7,Average
2,19,11,5,Average
17,28,10,3,Average
10,14,10,12,Average
13,25,8,114,Average
7,23,4,3,Average
21,3,2,3,Average
1,14,3,140,Average
1,19,1,44,Average
22,3,8,7,Average
16,3,1,13,Average
1,20,1,16,Average
10,14,8,6,Average
2,19,2,4,Average
1,18,12,147,Average
1,14,7,6,Average
4,22,2,112,Average
3,25,5,1,Average
1,19,5,8,Average
9,15,5,102,Average
3,27,3,2,Average
1,15,8,12,Average
2,22,3,15,Average
7,19,2,8,Average
10,13,8,64,Average
1,18,7,12,Average
19,24,3,7,Average
2,19,9,2,Average
2,22,3,1,Average
2,22,7,6,Average
1,16,10,17,Average
5,19,10,9,Average
10,14,1,4,Average
6,10,10,8,Average
1,18,4,19,Average
5,21,8,11,Average
1,14,2,18,Average
16,7,8,151,Average
9,16,2,1,Average
3,23,1,1,Average
6,7,2,5,Average
10,15,7,55,Average
16,4,2,115,Average
3,26,3,4,Average
11,16,1,6,Average
9,13,1,5,Average
5,23,2,2,Average
14,28,1,14,Average
12,24,3,2,Average
14,28,2,5,Average
1,19,4,13,Average
8,16,11,12,Average
1,13,2,6,Average
1,14,2,18,Average
13,26,1,28,Average
2,18,8,2,Average
1,12,2,76,Average
2,22,6,2,Average
7,19,1,10,Average
1,13,5,17,Average
18,9,11,151,Average
7,23,3,8,Average
2,22,3,15,Average
6,10,11,2,Average
3,21,3,2,Average
1,20,1,3,Average
9,17,8,2,Average
4,22,1,2,Average
1,21,1,2,Average
16,4,7,151,Average
19,24,4,1,Average
2,23,3,151,Average
18,6,9,9,Average
1,15,2,12,Average
11,15,3,7,Average
2,18,12,9,Average
6,10,4,5,Average
5,18,2,1,Average
8,24,1,1,Average
11,13,2,21,Average
4,20,3,50,Average
2,20,3,4,Average
3,25,8,114,Average
6,10,10,1,Average
1,20,1,6,Average
9,17,1,2,Average
1,15,2,21,Average
1,20,2,1,Average
4,20,6,3,Average
4,22,1,6,Average
5,23,1,11,Average
10,13,2,5,Average
1,14,6,4,Average
10,15,8,5,Average
7,23,2,10,Average
8,22,11,4,Average
18,8,5,3,Average
6,9,9,111,Average
22,12,8,7,Average
12,24,3,151,Average
4,21,7,7,Average
7,24,2,5,Average
14,27,1,2,Average
16,7,3,151,Average
7,20,1,53,Average
1,19,2,67,Average
2,19,3,7,Average
1,12,2,10,Average
20,1,1,151,Average
4,26,6,70,Average
2,19,3,1,Average
9,15,10,20,Average
3,22,2,2,Average
6,8,10,94,Average
11,16,10,12,Average
10,14,7,5,Average
6,10,1,11,Average
6,9,1,13,Average
4,25,3,30,Average
2,17,7,1,Average
1,16,4,14,Average
6,13,1,121,Average
9,13,2,18,Average
5,22,1,9,Average
2,21,9,1,Average
1,21,3,1,Average
2,20,4,5,Average
6,12,6,6,Average
6,9,10,3,Average
6,12,2,97,Average
6,13,2,21,Average
14,27,4,41,Average
5,22,11,4,Average
3,25,3,9,Average
2,18,1,11,Average
2,17,12,3,Average
20,1,7,2,Average
7,22,9,8,Average
8,26,1,35,Average
1,16,2,8,Average
6,8,9,151,Average
7,21,2,5,Average
7,18,11,3,Average
6,12,2,17,Average
1,14,7,24,Average
11,15,4,7,Average
16,5,10,3,Average
5,20,5,9,Average
16,6,2,3,Average
12,24,3,9,Average
1,16,1,4,Average
10,14,7,40,Average
5,23,2,4,Average
7,18,2,1,Average
5,18,2,1,Average
20,1,3,2,Average
1,21,1,16,Average
3,23,1,4,Average
9,16,7,20,Average
22,8,4,92,Average
1,13,7,17,Average
10,18,8,2,Average
14,27,4,28,Average
11,17,8,16,Average
2,22,11,4,Average
11,14,8,1,Average
3,26,1,11,Average
10,14,4,5,Average
10,14,10,6,Average
22,12,4,103,Average
1,16,4,14,Average
14,26,6,41,Average
9,17,7,1,Average
4,19,9,6,Average
1,16,5,6,Average
3,20,1,2,Average
9,13,2,1,Average
2,20,3,59,Average
8,23,11,71,Average
15,9,2,5,Average
15,10,2,5,Average
15,10,2,21,Average
15,11,1,21,Average
15,11,11,7,Average
5,23,5,4,Average
1,17,1,11,Average
12,24,1,7,Average
7,17,4,4,Average
1,19,1,1,Average
2,23,3,22,Average
8,25,7,1,Average
1,19,7,6,Average
9,17,1,2,Average
10,13,2,2,Average
1,12,7,3,Average
2,22,1,6,Average
4,20,2,47,Average
5,20,3,5,Average
2,20,4,36,Average
17,26,1,15,Average
16,7,2,5,Average
3,20,1,9,Average
5,25,1,11,Average
4,22,2,10,Average
3,23,7,2,Average
16,6,9,151,Average
2,21,4,36,Average
10,13,4,7,Average
1,13,7,21,Average
11,15,2,1,Average
5,27,10,3,Average
9,14,7,1,Average
5,21,5,54,Average
6,11,7,1,Average
2,22,9,7,Average
5,21,4,14,Average
2,22,11,7,Average
14,28,7,24,Average
10,17,3,27,Average
5,23,3,2,Average
5,19,1,6,Average
5,20,1,9,Average
4,21,3,10,Average
6,11,4,2,Average
1,14,5,58,Average
1,22,1,15,Average
6,10,2,5,Average
12,28,6,11,Average
11,18,9,1,Average
2,20,12,30,Average
12,25,1,15,Average
5,19,2,10,Average
1,15,7,9,Average
2,19,2,1,Average
1,15,9,5,Average
2,21,3,4,Average
6,7,5,46,Average
5,22,1,31,Average
4,21,12,6,Average
6,12,2,8,Average
9,14,2,1,Average
2,23,3,2,Average
14,27,5,19,Average
2,22,6,6,Average
7,18,2,1,Average
6,8,10,8,Average
3,26,6,2,Average
6,10,4,34,Average
16,7,12,33,Average
5,21,2,67,Average
1,17,10,3,Average
1,16,11,12,Average
13,24,1,13,Average
